Age,Gender,CityTier,Tenure,AvgSessionDuration,PageViewsPerSession,BounceRate,TotalTransactions,AvgOrderValue,DaysSinceLastPurchase,HighValuePurchase
33,Male,2,5,7.175287187281415,10,6.44108696652271,5,113.17443421731632,2,0
40,Female,2,1,8.92793999904902,12,48.04211447672991,12,111.82900075303081,24,0
28,Male,1,10,8.49046166750059,10,20.405038777941563,8,340.61653187872196,16,0
29,Female,2,11,6.616386189163299,12,32.33722059936277,3,352.0003793234599,50,0
27,Male,2,33,9.249802744283315,10,8.832940171556155,6,229.28821844520826,17,0
49,Male,2,16,5.686575930328343,12,25.96706051319371,14,157.1745766528067,106,1
33,Female,2,30,4.3309814931911905,21,2.547156276602186,12,374.61531397858425,5,1
25,Female,2,29,8.88495730366743,12,40.705452548442516,9,60.09030565736969,9,0
55,Male,1,12,4.404524787437728,15,50.424152766461525,11,276.9675374008129,14,0
29,Male,1,10,8.840372007258907,8,23.152025282217334,9,228.69603280909763,5,0
41,Female,1,10,2.1359570132037398,7,50.1382907426526,9,167.75478177936031,107,0
45,Male,3,36,5.825036482529602,17,39.75178515281011,14,129.11163866504342,30,0
25,Female,1,18,7.017269260852655,19,50.59313435852655,5,197.99617089937385,0,1
45,Female,1,2,3.1800944761470182,15,49.11086731078535,5,170.98504160097622,25,0
53,Male,3,19,6.88198318138048,10,41.769989787309235,9,205.3579116067989,45,0
43,Male,3,3,11.555058913857234,14,69.03944846471515,9,91.21215045380428,1,0
25,Female,2,8,4.189073819349334,16,21.29019289130142,6,472.04364888637633,25,0
45,Male,1,3,6.963880263435948,15,37.07927556026295,12,345.3898533143137,14,0
45,Male,1,15,13.107934008116597,13,17.663069088017835,5,139.56705269562968,26,0
54,Female,2,26,4.814417410967695,9,19.863787664638878,9,198.39763053897184,8,0
58,Female,1,5,12.191670055201616,11,41.00252728932982,7,341.92065710731697,32,0
53,Female,1,2,7.162984159862112,10,9.14406180359291,13,178.95326111350116,33,0
44,Female,2,5,8.305736257648745,8,29.846078992578747,10,221.26969556173637,23,0
34,Female,3,14,11.874446694228155,14,21.924749696538942,12,267.6075613950516,77,0
26,Male,2,5,6.544706182096942,16,31.7303342238772,15,298.09079795027947,72,1
50,Male,2,4,9.893077020210455,16,48.991945913871525,8,152.74883045648042,1,0
37,Male,2,3,10.653791320176762,12,28.341735305079617,7,152.3567302096522,10,1
30,Male,1,9,6.047557978273798,10,45.41813394146926,6,190.45203783494625,13,1
45,Female,2,4,5.715709498703614,11,10.59100622343542,6,421.9419692354574,1,0
46,Male,1,16,7.314190713053101,11,64.08130168410203,5,213.00896776899378,22,0
30,Male,1,1,7.408053976516282,8,35.1018854641556,11,157.289362817214,0,0
63,Male,2,14,4.763156062726433,16,39.35036610926681,13,87.1947754787418,34,1
52,Male,1,4,6.075198503995905,12,13.119135098468194,7,239.32603968466145,0,0
23,Male,3,9,1.0,18,13.583892083728127,11,172.69990818735872,0,0
35,Male,1,5,6.997181950116781,4,15.982024782378648,9,206.56954647472224,53,0
22,Male,2,16,10.683182540903953,6,31.32627620509243,6,180.078164151989,8,0
64,Male,2,35,2.999932595676352,11,15.04310919633408,10,299.91505355344947,2,0
42,Male,1,30,6.610566405369399,7,24.290450925345354,8,331.744672963476,15,0
19,Female,1,11,15.326998423529668,10,10.24707890361095,5,219.60041656001428,1,0
27,Male,2,8,7.932319875999398,17,28.130885977237224,7,200.23227276421784,41,0
47,Male,3,21,12.07038310342391,15,37.689164359345725,8,50.0,20,0
62,Female,3,14,4.964254034926408,16,13.849186590824186,9,174.0615933914074,24,1
22,Male,2,3,9.346455217316676,15,15.459508392984878,11,145.96769526957866,41,0
50,Female,2,21,4.453345309874935,11,24.695818746993453,9,122.72743490189254,46,0
18,Male,2,7,9.203193844832853,8,7.680006024420565,8,315.13222314811543,4,0
35,Male,2,3,10.52674470427935,4,35.118700867540475,7,277.5190477858656,9,1
49,Female,2,4,9.814927536589028,7,50.08447057491428,7,311.4036680434526,5,0
64,Male,2,4,6.965188022805447,13,38.21664200579065,8,50.0,1,0
28,Female,3,9,8.824800698053675,10,12.166452897432583,8,110.66023090540394,23,0
38,Male,2,4,8.853475806228486,13,23.462916728380698,8,266.9004499337143,8,0
43,Female,3,2,9.997968966365457,9,21.876444644805876,6,117.9419881993569,5,0
42,Male,2,2,7.628699155380241,13,71.40179408380199,5,331.6726091899985,21,1
39,Male,1,11,10.793416400705702,9,15.93521769451003,3,204.16303758356707,30,1
44,Female,1,16,12.303816197888175,7,67.21042741528596,7,482.0986540857203,44,1
30,Male,2,5,7.046397659884999,15,22.485364034171752,5,244.6375892058009,0,0
50,Male,2,1,8.139319183825881,5,36.51517436533481,10,226.07795620548637,22,0
51,Female,3,2,5.285555648564863,23,22.59009710365655,5,176.89216254076683,9,0
58,Female,1,30,9.020771971472804,16,18.83319998127252,11,181.43633974206094,143,0
52,Male,3,9,9.039913183342383,9,18.781872859779025,9,108.16638026366077,5,0
18,Female,3,8,8.173959155101107,12,2.8498191412295997,7,97.00482914065563,17,0
38,Female,1,1,8.400198962903808,15,15.96119323321644,3,410.17062261453344,105,0
23,Female,3,16,13.765479167222562,18,16.73986334697472,9,236.02181091517608,7,0
45,Male,3,10,1.0,15,20.845358178703147,12,215.68248283203118,49,0
34,Female,2,3,6.510029366121589,3,4.111586034570601,9,164.51084516261267,8,0
22,Male,2,2,6.968828965723761,17,3.0573401636461917,8,214.07050076411895,2,0
48,Female,3,6,12.370737838862903,15,30.021819520991873,11,286.87080287978483,1,0
22,Male,2,22,9.425866427955741,10,24.67238337299117,5,175.3685827349531,89,0
55,Male,2,25,9.499057508414468,19,38.12483067328641,5,228.89220919980963,7,0
20,Female,3,12,11.779568572709374,6,26.098575239794712,7,380.71780795835406,10,0
40,Male,2,16,7.460129894590158,11,20.346775756644632,8,162.19919569236626,102,0
54,Female,2,2,9.956979607484696,20,63.05147838929662,7,226.53236171343246,32,0
54,Female,1,11,6.40770233553993,8,39.37329210096011,8,299.7954755824621,20,0
27,Female,2,14,4.840081022463613,17,28.274958311951178,9,154.4954156787321,17,0
27,Male,1,3,13.382500961908965,4,17.363163057272462,7,98.22093291913457,1,1
36,Female,3,26,9.10709518929239,11,18.47911066284709,8,262.4335821851202,54,0
34,Male,2,3,9.933987784623806,14,48.522332967411934,8,194.63539064814037,43,0
38,Male,1,5,4.759475945703998,15,23.279688215427846,12,91.86263146017737,2,1
31,Female,2,12,9.531057937585663,9,18.134458377551503,8,160.43401563185952,13,0
26,Male,1,13,13.334698240615516,16,43.91784104825061,8,138.23184421378178,64,0
63,Male,2,15,7.167649794846815,15,28.910932037550612,8,121.26257943531549,8,0
18,Female,3,2,4.2326016764641885,11,35.866211829581225,12,300.1539365444583,28,0
62,Male,3,23,8.551928580962333,10,18.741017532873748,8,135.0832565678181,20,0
30,Male,1,10,4.892309284369115,13,31.488140562510768,11,387.0642732614735,51,0
21,Female,1,8,3.3266039105869325,8,56.62468924300856,11,194.45088187244775,1,1
18,Male,3,36,5.795702915777644,10,26.501041112833246,3,103.08365874144452,50,0
57,Female,3,17,6.522206615671992,11,19.305066319149873,15,225.37935332352302,4,1
49,Female,2,2,5.038250616347126,16,31.072910383239428,9,358.3143284002776,0,0
51,Female,2,17,11.979400346415682,10,35.888325857101954,9,128.24704248563347,27,1
45,Female,2,2,13.668830013918424,13,19.893051376728522,6,248.2280844278394,8,0
48,Male,3,1,9.854264048622296,11,11.58017268796455,9,159.8973644575518,37,0
25,Male,2,7,9.152586476309182,18,24.419089570212186,8,69.53371987480476,19,0
56,Female,1,36,7.5738556618666655,15,5.194283110867844,8,79.40218965290032,27,0
43,Female,1,3,5.311001557660809,9,43.96390186350354,7,285.6895040634883,35,0
51,Male,3,14,12.808730693220905,17,28.10465277854975,10,324.9687127982161,78,1
20,Male,1,3,7.8114395087289665,15,9.36132168368457,9,93.48893516810169,51,0
29,Male,2,16,6.612243583800499,13,10.235956103427792,8,171.35072887633453,20,0
18,Male,2,9,11.044269872009608,9,22.565467110020503,10,254.10154271563553,17,0
61,Female,1,14,7.77924743035876,13,14.977905472034974,5,498.56432161401364,31,0
22,Male,1,3,10.931882729274436,11,25.18534913148485,3,292.8088228027383,39,1
47,Female,3,17,6.770753880393369,10,38.04733379504045,8,402.05753078851717,5,1
47,Female,3,36,11.05291077636102,10,24.36408040890776,8,224.08945967767363,0,0
34,Male,3,14,10.939301650824092,15,38.550926715513526,5,68.00365290488958,18,0
64,Female,3,9,11.974485265970278,13,35.478139247545634,9,64.61795496251277,3,0
40,Male,2,31,5.871725481219521,9,34.019106408831384,7,176.13318663455559,9,0
32,Female,3,1,7.75088169086303,12,5.6637998747756155,12,249.91140688639794,26,0
54,Female,2,16,13.843310236808746,15,36.5093600561609,9,131.70771698054347,4,0
38,Female,2,27,7.260763762686645,14,21.623419276751246,9,97.22850450276083,0,0
31,Female,3,1,10.433077394097431,11,13.187336399198427,5,234.07842328775374,24,0
19,Male,1,8,14.871695052865764,12,35.66863161094708,12,378.78541690038276,18,0
28,Male,2,3,2.4528764123976137,9,22.7227877156128,6,367.45999458194404,10,0
56,Female,2,11,7.161333086085275,17,65.01645078370643,14,167.72674958051522,18,0
55,Male,1,13,8.005610551675629,7,5.26847787685297,7,50.0,34,0
51,Male,1,5,2.6033640221783116,14,40.64449474836104,6,152.22482492224017,3,0
55,Male,3,8,6.632086346058372,12,3.5279386423478067,9,347.07876335267457,8,1
51,Female,3,4,5.085856168837802,20,51.38401068037902,12,133.60852035729795,47,0
35,Male,2,6,10.573056405052531,13,47.27600846449575,5,116.0329567635356,33,0
47,Female,1,3,2.8020579346172054,10,8.655558326353097,8,209.78256554239195,9,0
32,Female,1,27,13.66796786594164,9,43.923776301873815,8,255.1631006095012,15,1
44,Male,3,1,10.069692239773836,12,12.113827108493597,4,242.4379305050674,3,0
51,Male,2,26,4.838535259318885,14,28.74902156702864,7,193.00759077470616,8,0
55,Male,2,11,11.079258364615933,6,14.607057065390785,10,59.22334607561848,55,0
50,Female,2,5,9.790939020552534,14,65.65245247917464,11,349.97188126986777,17,0
41,Male,2,16,7.883697125627976,7,31.790898493815163,7,133.0323111148195,30,0
32,Male,2,9,5.8356293522724005,16,65.747869456631,14,163.9147065556516,5,0
47,Male,3,9,9.642989846022452,17,17.05548298076529,6,124.97063560197196,6,1
59,Female,2,2,8.368761097243787,7,14.390058797247695,4,201.10552211319478,84,0
34,Male,2,6,5.9322784632044465,9,53.22350821884216,10,143.8013721198297,55,0
22,Female,2,4,3.970234717711481,14,14.609582161714851,3,201.1063566160369,46,0
46,Female,2,1,5.4482329374886,8,55.328727803226855,8,291.775607377581,11,0
21,Male,2,6,6.490106433088324,15,12.770765478956692,4,139.73807561550936,24,0
27,Female,1,2,11.487461852574425,10,47.69338245748828,11,77.72628842618496,20,0
34,Male,2,4,10.582276849271723,13,68.37521547310901,12,152.08260780803505,93,0
27,Female,1,2,6.649797397057775,14,42.400775572742596,5,151.76352294845964,8,0
34,Female,3,2,6.766418120922821,11,4.355724621679044,5,153.19075468888371,88,0
37,Female,2,3,10.974056838655098,12,30.113987857396562,5,95.7807729412878,36,0
41,Male,3,36,8.80204024827579,9,6.89405480412969,7,223.27558458072804,16,1
22,Male,1,1,8.7602442796229,9,12.437713498819788,11,177.42983359182253,9,0
51,Male,2,13,5.889873783517045,11,41.081090208499795,5,132.30063924073542,42,0
23,Male,2,2,7.629743428855563,7,29.130074739624234,9,84.31453081257007,51,0
19,Male,2,31,8.012785001657264,7,41.24478990625232,7,213.2084878661494,13,0
30,Male,2,2,7.726424759078867,14,48.53221121039443,7,165.53761769130278,5,0
60,Male,2,36,10.202203735567588,16,19.20877251854512,5,362.0589518637506,20,1
60,Male,2,12,10.29606151824815,10,37.60376767887148,10,50.0,18,0
28,Female,1,1,5.2431264959013895,8,34.02204413317928,11,281.98546455086415,38,0
64,Male,1,27,6.499356452747368,15,29.38460399152259,7,323.15493450887885,108,0
40,Male,2,9,5.937879400339112,11,51.84728940032968,13,218.63991701447176,22,0
33,Male,2,4,12.165577298330643,11,16.881727045134156,12,167.68737930632355,39,1
48,Male,1,18,14.76047158929752,11,23.35142119928414,8,256.9567535524195,12,0
28,Female,1,32,6.609135874589266,11,32.880502167664524,6,193.61775718522543,27,0
33,Male,1,8,7.498714263329351,15,14.246944839491041,10,239.98102259267955,3,1
25,Female,2,5,10.526944493591994,8,9.603265305813023,8,85.99141603182797,50,0
21,Female,2,19,5.878366762310831,13,60.48515508429275,12,144.8503013705437,12,0
57,Female,3,14,10.59472498274743,14,13.243563882747514,10,174.94482610169905,2,0
21,Female,3,27,7.937392210813363,14,17.43565260538775,8,195.13748496549752,139,0
42,Female,2,15,2.7687808911501106,6,16.552700473351056,8,85.90976667862982,69,0
20,Female,1,4,4.098699258884916,17,27.567525106064476,6,120.95515361269035,6,1
49,Female,1,33,6.986437798247625,14,44.616075523697035,6,63.27052792160466,13,1
20,Female,1,2,11.668845664372537,7,28.149898650793855,8,150.59136529972176,82,0
44,Female,3,4,5.3223962048330655,17,48.63545579095799,5,213.01335152742448,47,0
46,Male,2,9,6.397698196076105,15,31.757564216834894,5,283.8000605998713,71,0
49,Female,1,11,8.633372680347794,18,13.801675627527246,4,50.0,24,0
36,Male,2,1,2.9937051318169763,9,21.176739087397287,5,315.99549274834857,8,0
38,Male,2,19,8.895659843172943,9,23.29360203814138,2,378.08276675327505,7,0
22,Male,2,6,3.368779741702694,18,39.68141117701066,6,244.33723064551475,22,0
35,Male,1,7,9.701552628385357,14,5.605531946397258,6,375.8707560552244,77,0
45,Male,3,20,5.573665753287816,15,39.75202943085789,8,227.3786055474087,29,0
59,Male,2,6,5.173852579355554,12,55.52772213704029,5,254.618044200414,1,0
39,Female,1,1,8.81838987359538,14,22.78921044211792,2,138.83076952496015,24,0
38,Male,3,3,10.381971528503197,20,50.21717247389691,11,274.81629553872887,28,0
23,Female,1,36,9.128779568171561,20,21.304990161173563,9,151.2939538000712,26,1
18,Male,3,1,8.622930499551067,4,7.964192382072244,7,188.99883100987762,35,0
22,Male,3,6,8.665406628251692,15,21.207320971405668,9,193.29969684919044,10,0
58,Female,2,9,9.146965663284984,9,56.26911159165245,8,191.6340466670122,4,0
29,Female,2,9,9.344108588145513,13,40.31537925826787,6,110.01478201061661,41,0
43,Male,2,1,6.81715684979914,15,15.844422874886524,8,134.2275677166822,6,0
63,Female,3,9,9.96350884634222,13,5.232297405891856,6,206.62506031010065,3,0
51,Female,2,6,5.605429324456399,9,9.789002287110451,10,137.29381605079473,13,0
31,Male,2,36,11.274179790864125,13,33.72108556260732,14,124.30573767795559,53,0
43,Male,3,3,10.347330946365446,17,33.98655710031454,9,139.87137307044097,2,0
62,Female,3,6,14.542703013754123,12,35.986693141488765,6,263.7328087775191,6,0
44,Female,3,7,9.541545353916709,11,41.262671005770265,4,186.72839737478003,19,0
26,Male,2,6,10.72729905964277,9,2.700349998399727,12,189.35735523875115,10,0
43,Female,3,14,3.3183851359621883,7,20.35237632637072,6,196.3592534434201,38,0
64,Male,2,3,10.825090226917169,11,12.107295603892677,10,258.52717013573266,33,0
39,Male,3,3,11.529368067092792,5,20.955709705254613,9,94.44357631642892,55,0
64,Male,2,16,12.514163880165352,9,27.179592399640875,10,211.28421547054032,6,0
47,Female,2,9,8.361399057024498,18,16.70378196987501,6,50.0,31,0
60,Female,2,7,6.97431987167597,14,51.669831152884186,6,137.1617837685561,44,0
34,Female,2,3,4.731455674170137,14,15.389081442913294,14,168.6914111188929,1,0
43,Male,2,3,5.0058921143988835,13,56.727818635367825,6,222.07011483682643,1,0
53,Male,2,1,7.923179976332851,10,32.38341811824287,9,183.68841324579904,24,0
18,Male,2,2,2.745686008388504,15,21.26369411260484,6,112.79149552549504,26,0
25,Female,2,10,5.695344175756103,6,30.607775293558653,3,309.40123768247236,14,0
52,Male,3,27,8.268566152281954,9,7.56182558894446,9,258.7604979733105,1,0
32,Male,2,5,8.201610358130633,13,63.595849806148784,10,287.3980058416368,15,0
64,Female,1,5,5.09181873988751,10,35.582615988489984,7,68.25378921875388,30,0
39,Male,1,2,4.298410068624089,16,30.446213726837325,4,417.79839071624247,36,1
31,Female,1,6,4.74646263084195,10,47.778696410897574,8,131.343479553396,20,0
43,Male,2,1,7.33744352358539,7,44.849744824486685,7,141.6299444780475,22,0
45,Female,1,30,14.389391429249795,7,36.77437301867664,7,145.38042431950197,33,0
40,Male,1,14,11.181017258201816,14,23.983499551454543,8,258.1023004584116,17,0
31,Female,3,36,8.642583211652724,16,54.91597253101924,2,198.8949707384993,9,0
41,Male,3,26,9.661672296031107,9,15.496429569049095,5,92.217991282312,7,0
19,Male,2,8,11.047594621640425,15,8.845923111653747,6,84.98214241008891,41,0
62,Male,3,9,10.026855952786972,10,36.17244343075636,10,133.04244251847578,20,0
43,Male,1,3,7.075370079718229,8,56.62282318733766,8,224.03307002867504,29,0
31,Male,2,8,5.463235380285385,12,8.740593679706048,6,152.77046865973088,19,0
24,Female,2,28,7.6241774878233874,13,13.953589179104517,9,379.0101255178001,51,0
20,Male,2,1,11.012725000735763,9,56.57390218270907,9,79.47699988867762,20,0
64,Female,2,24,7.188826473667277,13,10.984142624623853,11,345.9102183868243,132,0
40,Female,2,6,4.6859731125870505,16,51.88199264706247,3,131.45105303743316,8,0
63,Female,2,28,2.8296560216770317,13,43.91358575461658,7,322.8366812859121,4,1
60,Male,2,34,7.636907714965366,13,20.31321930217549,5,287.6712488873158,14,0
64,Male,1,14,4.923073272386476,15,26.637985392596647,9,161.65311978196794,75,0
62,Female,1,14,6.690452340871198,11,39.668381835480865,14,112.72419215205606,57,0
35,Female,1,8,12.368697586559964,20,16.908584176737442,8,306.83887157560235,8,0
55,Male,1,22,7.838450866259179,11,16.083596342676717,5,134.00708299683757,27,0
52,Male,2,36,5.7486176757536676,6,43.55552246759521,8,163.09559392295685,26,0
32,Male,1,18,8.926253842975607,9,51.21675809469464,7,358.42654204443033,10,1
42,Female,3,12,13.76286400124075,12,27.99424885824255,3,72.80587430018007,8,0
54,Male,1,12,7.637911254778923,16,11.15547239906314,7,119.1057900555786,14,0
45,Male,1,23,1.0,11,40.706580361246594,10,181.08314872006352,46,0
27,Female,2,10,9.950229729577938,9,11.329265995460416,10,184.70203494221553,6,1
56,Male,1,20,9.039290182780512,13,31.89082020455943,13,140.75421037550427,17,1
34,Male,2,9,8.270367066487179,9,46.483071492266866,14,232.8100208465057,19,1
56,Female,2,1,7.342468224017097,6,30.64817015391503,5,474.89932819429504,83,0
39,Female,1,6,5.5781834753456545,13,36.836903509163335,9,294.52592919721394,10,0
43,Male,1,8,12.544922671801572,8,11.723278292239703,8,139.06647093308703,0,1
61,Male,2,2,2.4850719958728575,11,28.77555769623259,8,306.6363307718763,35,0
42,Male,1,2,7.073116757564782,16,55.195588515100425,8,211.0561319392204,42,0
34,Male,1,10,7.002979485242381,16,17.12114026203287,7,108.63405672378154,36,1
30,Female,1,2,10.56032540719158,13,41.86077918385774,5,85.63035077105822,36,0
37,Male,1,5,11.706981936151232,13,34.611968320728465,7,87.62543556903758,19,0
42,Male,2,17,7.319798569917522,8,34.27252684355095,7,110.25637662018988,0,0
21,Male,2,36,8.57889755680606,16,19.983462008258808,8,313.05139253916184,39,1
27,Female,2,16,8.833960443431717,12,21.385859803344648,10,72.37482059629093,82,0
20,Male,1,36,11.159978718228754,15,37.010732400800684,8,191.79545105803618,5,0
58,Female,1,15,11.098191342089194,9,26.976959747005637,7,192.11543292693298,2,0
62,Male,3,5,6.384759366503207,12,18.994075601998738,3,228.0287593869188,9,0
35,Female,2,14,9.313704204308932,12,14.411148233272856,5,217.3400981622844,56,0
64,Female,3,15,9.149755377418591,12,45.04669381717829,7,430.92250550702323,3,0
53,Male,2,6,7.652270159450393,8,57.54611011369066,6,207.010715449971,37,0
64,Male,2,1,9.121345202096478,7,1.8493658143672473,12,118.52444977678311,1,1
39,Male,2,15,8.060563285628675,11,4.651085505278043,10,381.22285437644285,1,0
51,Male,2,1,8.473671797343458,12,24.232905622660315,7,171.73069597679623,66,0
64,Male,2,12,3.9319810648625033,16,75.33799855370795,11,171.76337023008114,44,0
25,Male,2,3,5.246115883794113,9,27.7580529267422,6,307.1116803316608,27,0
57,Male,1,11,10.453266528719574,10,16.53040422852601,10,73.26613082010523,5,0
61,Female,2,9,4.368236369542644,13,39.97120878603143,7,173.87521686127064,9,0
36,Male,2,1,9.410327627587082,15,2.991667444923438,7,163.47247491145504,1,0
59,Female,3,6,7.755722056923647,19,4.5694189167972095,5,106.33004093039023,31,0
58,Male,2,12,11.091964187989493,14,27.533013380104578,9,133.07703368027978,34,0
54,Female,2,23,9.946401626290056,17,42.00260141996339,8,212.78790656778003,11,0
23,Female,1,27,6.640162488629494,6,47.51755082778676,11,210.49342900721567,12,0
43,Male,2,8,7.3302549563853505,14,50.93458046404301,7,237.50173177647122,29,0
51,Female,2,16,2.043386556319744,11,25.015790625786995,8,142.0851582127382,87,0
62,Male,3,5,7.608805654421813,14,62.03647169123021,6,99.93972822035904,15,0
23,Male,2,6,4.189553772187429,13,41.05001756099118,11,167.5786006584862,20,0
54,Female,2,3,7.3438809259743305,11,24.146612156474387,7,243.8013289083444,35,0
50,Male,2,10,6.086245298132392,11,47.864340489800014,11,430.3430730730109,12,1
39,Male,3,5,5.3701123943315565,8,28.51236022396933,8,200.57271665548728,60,0
38,Female,2,2,11.56317353636064,14,20.957767930588243,6,358.6849761096611,56,1
23,Female,2,14,4.171367308978839,21,41.155068741218095,11,179.2928155814427,33,0
23,Female,3,15,5.110804659764463,16,6.7308876333487895,4,218.69914725967158,23,0
21,Male,1,6,5.905366869829761,19,45.99930089087313,8,263.56557072943673,123,0
47,Female,3,1,6.5566458233882265,9,12.919015108507972,4,383.09022576195474,36,0
28,Male,1,7,5.369664465585367,9,40.8963762644293,10,119.56437008888774,30,0
47,Female,2,8,6.922554523081122,15,37.21181815007917,6,207.29258285627446,62,0
48,Female,2,14,8.906462950456595,11,17.397955416356258,7,313.76750554478673,24,0
41,Female,2,5,10.009576274086896,11,47.7782720234216,9,75.75135681871872,8,1
26,Female,3,14,9.863923872230757,17,22.954521456637757,4,380.9107231110599,4,0
20,Male,1,25,2.275392265006806,12,38.916446447708985,10,180.8445334425111,19,0
48,Female,1,4,9.140587680534312,20,45.68217310631865,8,183.66475041518225,21,0
57,Female,2,36,9.32569547813938,10,48.54809092085645,5,318.75308821179146,52,0
54,Male,2,6,6.012802568866473,10,35.489493807642056,3,340.5105249514701,4,0
53,Female,2,4,13.003052618921416,10,50.66620080459162,13,272.6108307907627,34,1
41,Male,1,7,11.26299869544376,14,17.923353083565054,9,131.66301367798843,10,0
48,Female,1,2,7.450926850576867,16,51.12802649234366,9,61.300297293910646,83,0
23,Female,1,2,6.212095084195302,12,25.702653936375352,7,232.42101638266925,19,0
19,Female,1,7,12.954333382828878,11,13.164166219839451,8,142.57262974205392,29,0
37,Male,2,18,7.942958786421636,17,13.199680794655807,8,160.24163454686325,31,0
45,Female,2,28,8.255111172981222,5,22.14017037534085,8,460.30832297923735,2,1
28,Male,3,14,8.217369791377548,13,57.03023319213559,5,143.16772828436117,57,0
21,Female,3,2,14.909313413647942,14,18.06739296988374,6,50.0,5,0
32,Male,1,14,7.350454207678881,7,9.744055768303507,8,139.4017427411098,15,0
23,Male,2,13,7.9290740696035495,6,41.726877923626205,6,236.87843888108233,33,0
47,Female,1,20,5.506812011003422,11,38.74237796759496,10,404.3280589378145,1,1
55,Male,1,21,6.831501673209081,10,31.205169392809218,19,260.1674235502984,26,1
19,Female,2,25,4.905823417140505,19,12.979390251081332,14,234.0991736845317,15,0
32,Female,1,7,5.567800240900635,7,18.541315631383327,6,116.2835009691369,1,0
28,Female,1,15,2.5701450265768084,18,28.757861403820684,10,239.79733034462458,38,1
25,Female,3,4,10.644573712936305,12,35.85205477468585,7,71.74169657924996,20,0
43,Male,2,36,8.47023901275774,12,31.42459320156567,11,142.9876108807404,10,0
62,Male,2,3,8.717327876842461,12,23.299472640652294,12,268.3137247057038,2,0
61,Male,1,1,7.842685080401394,11,50.98623129871612,7,50.592200209763845,23,0
22,Male,1,2,8.215298052552027,10,31.476151088662952,9,108.3193689467918,10,0
23,Male,3,18,12.857417213751312,12,27.765031700657474,4,218.7278781253049,87,1
43,Female,1,8,5.6936816244957775,16,45.13856064833367,4,459.2482299414508,26,1
21,Female,2,8,8.835070394837548,13,42.54593529253913,4,191.41669441967048,10,0
36,Male,1,36,8.818973428475026,16,25.720892944188783,11,297.11960266858785,22,1
37,Female,2,31,11.425967685187274,13,20.392317251193862,8,454.9363775080298,23,1
50,Female,1,5,9.315964437661254,15,23.09046396465179,13,230.61214724004114,38,0
37,Female,3,3,9.466756534482052,9,64.03470861970831,6,361.14794526849766,69,0
29,Female,3,23,4.225191288380431,11,36.312580390094176,10,536.1714212276856,98,0
64,Male,2,29,5.573292944885055,14,20.502543339238134,9,58.452088181838526,37,0
18,Male,1,10,4.499334787809222,21,36.99566707691472,6,173.249796634694,23,0
43,Male,3,12,1.0,15,46.22073554888181,9,173.14457302042473,7,1
31,Male,2,4,9.191598008322913,11,14.152588103986771,8,150.19294895118452,15,0
55,Female,2,20,7.215113480275961,15,33.49576230451425,10,66.83710150262118,20,0
54,Female,2,13,9.197215065739078,9,54.29779456404364,11,92.27133339362956,4,0
28,Male,1,9,8.106467841606502,12,42.135704907720196,5,112.65153175504865,8,0
53,Male,1,1,8.72130894561083,10,49.37155037136218,6,409.6748141296801,124,0
30,Female,2,30,12.014346235315106,8,51.739531138701665,10,147.30082400801004,42,0
60,Male,1,12,8.02188526782786,13,28.559131944320693,10,153.51201204893084,19,0
20,Male,2,3,10.00696765431148,7,26.563324428601703,9,209.01204608735299,7,0
50,Female,2,12,7.093268941897772,13,44.71611990627564,8,338.61100946256164,25,0
23,Male,3,14,10.474364360036775,11,22.471247944796872,2,149.5427141821406,7,0
27,Male,3,9,4.281087035840658,8,33.4178488311506,12,427.7584141463327,6,1
22,Male,3,16,2.4873313955001413,16,41.439335554412644,5,68.61732903561457,2,0
40,Female,1,11,14.319981414993308,14,28.60381778932139,5,172.230421762202,12,0
27,Female,1,36,13.508912456939733,14,13.675079169140359,9,117.67648070365564,23,1
61,Male,2,1,2.163456510660863,13,15.805060216362046,11,236.9717976587593,5,0
19,Male,1,2,7.891660022071169,13,42.001577985919496,6,75.40930823185536,6,0
30,Male,1,3,8.449749029235926,16,35.334581405154466,2,241.31540140174658,14,0
57,Female,2,15,10.168914745905166,8,28.768281289464465,10,163.20341314585428,20,0
19,Female,2,13,13.217626689653699,11,19.844269042996302,8,393.5133893151795,43,0
37,Male,3,27,4.815769243942647,10,23.481979714887753,9,301.01363269487,25,0
18,Female,1,16,4.9769545234536565,10,35.4229593528798,3,281.1996614031629,28,0
54,Male,1,9,7.996486471426358,7,31.558242750041227,4,210.86678646669966,35,0
26,Male,1,36,5.109265898343587,8,39.22311558805585,7,135.23238267613152,17,0
34,Male,3,4,1.0,8,17.22885947252445,8,116.5179324921412,12,0
26,Male,2,22,7.318279805675328,16,20.044970268488065,7,145.0303857440925,48,0
28,Male,3,7,10.57263172147007,11,7.84301292890583,8,159.8999942270064,52,0
32,Male,3,13,7.938597843384044,15,57.071914552640514,15,145.0919682112606,5,1
41,Male,2,16,9.872135777449406,13,27.425213087823025,7,145.53511356503077,91,0
55,Female,2,13,9.443018611862756,13,6.9848303019663005,10,142.94928472308158,79,0
52,Male,2,2,4.919043123824096,18,5.623789545524087,7,173.72916151261396,61,0
47,Female,2,8,8.204064633137166,13,18.708863162132232,7,184.85385982021592,16,0
48,Female,2,10,3.42451805288297,11,2.45556976001636,6,269.92496478419446,55,0
